[rosmaster.main][INFO] 2018-12-05 11:01:42,706: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2018-12-05 11:01:42,706: Starting ROS Master Node
[rosmaster.master][INFO] 2018-12-05 11:04:59,094: +PUB [/edge_detection/image/compressed/parameter_descriptions] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:59,095: +PUB [/edge_detection/image/compressed/parameter_updates] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:59,096: +PARAM [/edge_detection/image/compressed/format] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,096: +PARAM [/edge_detection/image/compressed/jpeg_quality] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,097: +PARAM [/edge_detection/image/compressed/png_level] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,097: +PARAM [/edge_detection/image/compressed/format] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,098: +PARAM [/edge_detection/image/compressed/jpeg_quality] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,098: +PARAM [/edge_detection/image/compressed/png_level] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,099: +PUB [/edge_detection/image] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:59,100: +PUB [/edge_detection/image/theora] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:59,101: +SERVICE [/edge_detection/image/theora/set_parameters] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:59,101: +PUB [/edge_detection/image/theora/parameter_descriptions] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:59,102: +PUB [/edge_detection/image/theora/parameter_updates] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:59,103: +PARAM [/edge_detection/image/theora/optimize_for] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,104: +PARAM [/edge_detection/image/theora/target_bitrate] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,104: +PARAM [/edge_detection/image/theora/quality] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,105: +PARAM [/edge_detection/image/theora/keyframe_frequency] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,105: +PARAM [/edge_detection/image/theora/optimize_for] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,105: +PARAM [/edge_detection/image/theora/target_bitrate] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,106: +PARAM [/edge_detection/image/theora/quality] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,106: +PARAM [/edge_detection/image/theora/keyframe_frequency] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,109: +SUB [/usb_cam/image_raw] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:09:45,615: -PUB [/rosout] /image_view http://NAOrobUSB001:42013/
[rosmaster.master][INFO] 2018-12-05 11:09:45,616: -PUB [/image_view/output] /image_view http://NAOrobUSB001:42013/
[rosmaster.master][INFO] 2018-12-05 11:09:45,616: -PUB [/image_view/parameter_descriptions] /image_view http://NAOrobUSB001:42013/
[rosmaster.master][INFO] 2018-12-05 11:09:45,617: -PUB [/image_view/parameter_updates] /image_view http://NAOrobUSB001:42013/
[rosmaster.master][INFO] 2018-12-05 11:09:45,617: -SUB [/usb_cam/image_raw] /image_view http://NAOrobUSB001:42013/
[rosmaster.master][INFO] 2018-12-05 11:09:45,617: -SERVICE [/image_view/get_loggers] /image_view rosrpc://NAOrobUSB001:54885
[rosmaster.master][INFO] 2018-12-05 11:09:45,618: -SERVICE [/image_view/set_logger_level] /image_view rosrpc://NAOrobUSB001:54885
[rosmaster.master][INFO] 2018-12-05 11:09:45,618: -SERVICE [/image_view/set_parameters] /image_view rosrpc://NAOrobUSB001:54885
[rosmaster.master][INFO] 2018-12-05 11:09:45,625: -PUB [/rosout] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:09:45,626: -PUB [/usb_cam/image_raw/compressedDepth] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:09:45,626: -PUB [/usb_cam/image_raw/compressedDepth/parameter_descriptions] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:09:45,627: -PUB [/usb_cam/image_raw/compressedDepth/parameter_updates] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:09:45,627: -PUB [/usb_cam/image_raw/compressed] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:09:45,628: -PUB [/usb_cam/image_raw/compressed/parameter_descriptions] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:09:45,628: -PUB [/usb_cam/image_raw/compressed/parameter_updates] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:09:45,628: -PUB [/usb_cam/image_raw] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:09:45,629: -PUB [/usb_cam/image_raw/theora] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:09:45,629: -PUB [/usb_cam/image_raw/theora/parameter_descriptions] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:09:45,630: -PUB [/usb_cam/image_raw/theora/parameter_updates] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:09:45,630: -PUB [/usb_cam/camera_info] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:09:45,631: -SERVICE [/usb_cam/get_loggers] /usb_cam rosrpc://NAOrobUSB001:33831
[rosmaster.master][INFO] 2018-12-05 11:09:45,631: -SERVICE [/usb_cam/set_logger_level] /usb_cam rosrpc://NAOrobUSB001:33831
[rosmaster.master][INFO] 2018-12-05 11:09:45,631: -SERVICE [/usb_cam/image_raw/compressedDepth/set_parameters] /usb_cam rosrpc://NAOrobUSB001:33831
[rosmaster.master][INFO] 2018-12-05 11:09:45,632: -SERVICE [/usb_cam/image_raw/compressed/set_parameters] /usb_cam rosrpc://NAOrobUSB001:33831
[rosmaster.master][INFO] 2018-12-05 11:09:45,632: -SERVICE [/usb_cam/image_raw/theora/set_parameters] /usb_cam rosrpc://NAOrobUSB001:33831
[rosmaster.master][INFO] 2018-12-05 11:09:45,633: -SERVICE [/usb_cam/set_camera_info] /usb_cam rosrpc://NAOrobUSB001:33831
[rosmaster.master][INFO] 2018-12-05 11:09:45,633: -SERVICE [/usb_cam/start_capture] /usb_cam rosrpc://NAOrobUSB001:33831
[rosmaster.master][INFO] 2018-12-05 11:09:45,633: -SERVICE [/usb_cam/stop_capture] /usb_cam rosrpc://NAOrobUSB001:33831
[rosmaster.master][INFO] 2018-12-05 11:09:45,645: publisherUpdate[/rosout] -> http://NAOrobUSB001:39015/ ['http://NAOrobUSB001:43889/', 'http://NAOrobUSB001:37489/']
[rosmaster.master][INFO] 2018-12-05 11:09:45,645: publisherUpdate[/rosout] -> http://NAOrobUSB001:39015/ ['http://NAOrobUSB001:43889/', 'http://NAOrobUSB001:37489/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:09:45,645: publisherUpdate[/rosout] -> http://NAOrobUSB001:39015/ ['http://NAOrobUSB001:37489/']
[rosmaster.master][INFO] 2018-12-05 11:09:45,645: publisherUpdate[/rosout] -> http://NAOrobUSB001:39015/ ['http://NAOrobUSB001:37489/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:09:45,645: publisherUpdate[/usb_cam/image_raw] -> http://NAOrobUSB001:37489/ []
[rosmaster.master][INFO] 2018-12-05 11:09:45,646: publisherUpdate[/usb_cam/image_raw] -> http://NAOrobUSB001:37489/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:10:10,385: -PUB [/rosout_agg] /rosout http://NAOrobUSB001:39015/
[rosmaster.master][INFO] 2018-12-05 11:10:10,386: -SUB [/rosout] /rosout http://NAOrobUSB001:39015/
[rosmaster.master][INFO] 2018-12-05 11:10:10,386: -SERVICE [/rosout/get_loggers] /rosout rosrpc://NAOrobUSB001:56745
[rosmaster.master][INFO] 2018-12-05 11:10:10,386: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://NAOrobUSB001:56745
[rosmaster.main][INFO] 2018-12-05 11:10:10,423: keyboard interrupt, will exit
[rosmaster.main][INFO] 2018-12-05 11:10:10,424: stopping master...
[rospy.core][INFO] 2018-12-05 11:10:10,424: signal_shutdown [atexit]
